molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
NA_ASTE_00140.mol,NAF,3,0,0,0,0,8,0,-2,484.459,3.765,758.879,202.685,330.998,225.196,0,1363.579,5,10.6,0.010394,0.0312333,0.7836327,45.43,16.054,28.944,21.328,0.888,-4.859,-5.725,-6.107,7.195,-3.512,2.388,-6.058,8.582,0.371,12,-0.168,1,34.524,0,0,179.938,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,2,0,0,0,0,8,0,-2,484.459,2.174,756.128,196.342,329.381,230.405,0,1363.02,5,10.6,0.0034673,0.031347,0.7862696,45.458,16.062,28.871,21.346,0.906,-4.819,-5.725,-6.089,7.454,-3.471,2.481,-6.01,8.912,0.627,12,-0.165,1,34.908,0,0,180.022,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,1,0,0,0,0,8,0,-2,484.459,2.279,652.43,180.826,306.234,165.37,0,1270.053,5,10.6,0.0040891,0.0363293,0.8693182,41.116,14.473,27.453,20.496,0.605,-3.352,-5.725,-4.435,12.356,-2.62,4.284,-5.813,8.658,0.538,12,-0.218,1,37.072,0,0,178.089,10,1,25,0,25,6,35,2,0
NA_ASTE_00144.mol,NAF,1,0,0,0,0,6,0,-2,468.459,4.66,696.063,227.461,247.019,221.584,0,1310.764,3,7.95,0.0165677,0.0197824,0.8321455,44.566,14.36,24.229,15.483,2.503,-5.041,-6.607,-5.305,45.022,-2.176,17.332,-4.715,8.844,0.393,9,0.345,2,71.191,0,0,145.135,9,0,26,0,26,6,34,1,0
NA_ASTE_00144.mol,NAF,1,0,0,0,0,6,0,-2,468.459,3.867,709.589,231.322,245.641,232.626,0,1313.776,3,7.95,0.0113837,0.0194053,0.8175332,44.792,14.478,24.188,15.581,2.528,-5.259,-6.607,-5.594,46.397,-2.248,17.905,-4.651,8.908,0.319,9,0.338,2,71.574,0,0,144.974,9,0,26,0,26,6,34,1,0
NA_ASTE_00144.mol,NAF,1,0,0,0,0,6,0,-2,468.459,3.454,712.78,210.451,250.058,252.271,0,1317.745,3,7.95,0.0090516,0.0193184,0.8155122,45.139,14.689,24.324,15.752,2.542,-5.311,-6.607,-5.72,42.131,-2.305,16.133,-4.663,8.877,0.316,9,0.346,2,70.909,0,0,146.654,9,0,26,0,26,6,34,1,0
NA_ASTE_00146.mol,NAF,1,0,0,0,0,5,1,-2,466.443,8.151,657.426,191.854,283.513,182.059,0,1265.335,3,8.25,0.0525023,0.0217354,0.8605752,43.013,13.928,24.585,15.885,1.848,-4.51,-6.326,-4.656,20.293,-2.29,7.325,-5.623,9.015,0.553,9,0.26,2,61.164,0,0,165.502,9,0,26,0,26,8,34,2,0
NA_ASTE_00146.mol,NAF,1,0,0,0,0,5,1,-2,466.443,7.46,654.586,218.179,256.901,179.506,0,1254.173,3,8.25,0.0443765,0.0218297,0.8592182,42.542,13.623,24.162,15.68,1.96,-4.465,-6.326,-4.666,36.283,-2.058,13.727,-5.142,9.006,0.433,9,0.232,2,66.34,0,0,164.469,9,0,26,0,26,8,34,1,0
NA_ASTE_00146.mol,NAF,1,0,0,0,0,5,1,-2,466.443,5.106,607.655,203.179,268.351,136.125,0,1213.322,3,8.25,0.0214883,0.0235157,0.9053679,40.493,13.132,23.262,15.35,1.639,-3.744,-6.326,-3.712,28.257,-1.92,10.476,-5.506,9.06,0.377,9,0.187,2,62.512,0,0,162.733,9,0,26,0,26,8,34,1,0
NA_ASTE_00147.mol,NAF,0,0,0,0,0,5,2,-2,346.379,8.661,594.412,320.896,187.226,86.29,0,1084.601,0,7.7,0.0691579,0,0.8588637,34.865,10.257,16.591,9.492,1.426,-2.636,-2.938,-4.227,166.124,-1.43,71.077,-4.186,10.297,0.461,6,-0.505,3,75.039,0,0,119.928,6,0,13,0,10,8,25,0,0.052
NA_ASTE_00147.mol,NAF,0,0,0,0,0,5,2,-1,346.379,6.181,552.525,325.799,151.011,75.715,0,1048.906,0,7.7,0.03642,0,0.9035886,33.336,9.761,15.54,9.072,1.432,-1.842,-2.938,-3.453,366.325,-0.971,167.087,-3.556,10.162,0.422,6,-0.609,3,81.217,0,0,117.786,6,0,13,0,10,8,25,0,1.386
NA_ASTE_00149.mol,NAF,0,0,0,0,0,2,1,0,264.321,6.353,475.767,303.696,119.037,53.035,0,853.355,2,6.4,0.0472947,0.0190239,0.9145134,27.22,8.099,15.618,10.827,1.228,-2.655,-2.162,-3.168,736.335,-0.506,355.365,-3.334,10.201,-0.62,6,-0.246,3,85.451,0,0,78.741,4,0,13,0,10,9,19,0,0.271
NA_ASTE_00149.mol,NAF,0,0,0,0,0,2,1,0,264.321,4.469,481.529,300.12,124.245,57.164,0,854.596,2,6.4,0.0233711,0.0187963,0.9044471,27.309,8.11,15.328,10.904,1.195,-2.741,-2.162,-3.351,657.18,-0.57,314.26,-3.416,10.103,-0.647,6,-0.252,3,84.372,0,0,76.821,4,0,13,0,10,9,19,0,0.184
NA_ASTE_00150.mol,NAF,0,0,0,0,0,6,2,-2,388.416,9.785,640.509,368.764,171.94,99.805,0,1204.379,0,7.7,0.0795019,0,0.8547032,39.146,11.332,18.174,9.37,2.329,-3.346,-3.831,-4.359,231.949,-1.367,101.956,-3.761,10.123,0.459,6,-0.2,3,82.921,0,0,124.752,7,0,13,0,10,8,28,0,0.03
